phage_id,host_species,split
NC_054439,Mycolicibacterium_smegmatis,test
NC_054440,Mycolicibacterium_smegmatis,test
NC_054441,Mycolicibacterium_smegmatis,test
NC_054442,Mycolicibacterium_smegmatis,test
NC_054443,Mycolicibacterium_smegmatis,test
NC_054444,Mycolicibacterium_smegmatis,test
NC_054445,Mycolicibacterium_smegmatis,test
NC_054446,Mycolicibacterium_smegmatis,test
NC_054447,Mycolicibacterium_smegmatis,test
NC_054448,Mycolicibacterium_smegmatis,test
NC_054449,Mycolicibacterium_smegmatis,test
NC_054450,Mycolicibacterium_smegmatis,test
NC_054451,Mycolicibacterium_smegmatis,test
NC_054452,Mycolicibacterium_smegmatis,test
NC_054453,Mycolicibacterium_smegmatis,test
NC_054454,Mycolicibacterium_smegmatis,test
NC_054455,Mycolicibacterium_smegmatis,test
NC_054456,Mycolicibacterium_smegmatis,test
NC_054458,Xanthomonas_oryzae,test
NC_054459,Xanthomonas_oryzae,test
NC_054460,Xanthomonas_euvesicatoria,test
NC_054461,Xanthomonas_vesicatoria,test
NC_054462,Ralstonia_pseudosolanacearum,test
NC_054463,Ralstonia_pseudosolanacearum,test
NC_054464,Edwardsiella_anguillarum,test
NC_054465,Aeromonas_rivipollensis,test
NC_054466,Aeromonas_rivipollensis,test
NC_054636,Shigella_flexneri,test
NC_054637,Escherichia_coli,test
NC_054638,Salmonella_enterica,test
NC_054639,Salmonella_enterica,test
NC_054640,Salmonella_enterica,test
NC_054641,Salmonella_enterica,test
NC_054642,Salmonella_enterica,test
NC_054643,Salmonella_enterica,test
NC_054644,Salmonella_enterica,test
NC_054645,Salmonella_enterica,test
NC_054647,Salmonella_enterica,test
NC_054648,Salmonella_enterica,test
NC_054650,Shigella_flexneri,test
NC_054651,Escherichia_coli,test
NC_054652,Klebsiella_pneumoniae,test
NC_054653,Klebsiella_pneumoniae,test
NC_054654,Klebsiella_pneumoniae,test
NC_054655,Streptomyces_xanthochromogenes,test
NC_054656,Streptomyces_toxytricini,test
NC_054660,Streptomyces_xanthochromogenes,test
NC_054661,Streptomyces_platensis,test
NC_054662,Streptomyces_azureus,test
NC_054663,Streptomyces_xanthochromogenes,test
NC_054664,Streptomyces_xanthochromogenes,test
NC_054665,Streptomyces_xanthochromogenes,test
NC_054666,Streptomyces_lividans,test
NC_054667,Streptomyces_griseofuscus,test
NC_054668,Streptomyces_xanthochromogenes,test
NC_054669,Streptomyces_lividans,test
NC_054670,Streptomyces_xanthochromogenes,test
NC_054671,Streptomyces_lividans,test
NC_054672,Streptomyces_coelicolor,test
NC_054673,Streptomyces_coelicolor,test
NC_054674,Streptomyces_coelicolor,test
NC_054675,Streptomyces_griseofuscus,test
NC_054677,Streptomyces_azureus,test
NC_054678,Streptomyces_griseus,test
NC_054679,Streptomyces_lividans,test
NC_054680,Streptomyces_toxytricini,test
NC_054681,Streptomyces_griseus,test
NC_054714,Mycolicibacterium_smegmatis,test
NC_054715,Mycolicibacterium_smegmatis,test
NC_054716,Mycolicibacterium_smegmatis,test
NC_054718,Mycolicibacterium_smegmatis,test
NC_054722,Mycolicibacterium_smegmatis,test
NC_054723,Gordonia_terrae,test
NC_054724,Rhodococcus_erythropolis,test
NC_054725,Gordonia_terrae,test
NC_054726,Gordonia_terrae,test
NC_054727,Mycolicibacterium_smegmatis,test
NC_054759,Mycolicibacterium_smegmatis,test
NC_054761,Mycolicibacterium_smegmatis,test
NC_054770,Mycolicibacterium_smegmatis,test
NC_054771,Mycolicibacterium_smegmatis,test
NC_054772,Mycolicibacterium_smegmatis,test
NC_054773,Mycolicibacterium_phlei,test
NC_054774,Mycolicibacterium_smegmatis,test
NC_054775,Mycolicibacterium_smegmatis,test
NC_054776,Mycolicibacterium_smegmatis,test
NC_054777,Mycolicibacterium_smegmatis,test
NC_054778,Mycolicibacterium_smegmatis,test
NC_054779,Mycolicibacterium_smegmatis,test
NC_054781,Mycolicibacterium_smegmatis,test
NC_054782,Mycolicibacterium_smegmatis,test
NC_054783,Mycolicibacterium_smegmatis,test
NC_054784,Mycolicibacterium_smegmatis,test
NC_054785,Mycolicibacterium_smegmatis,test
NC_054786,Mycolicibacterium_smegmatis,test
NC_054787,Mycolicibacterium_smegmatis,test
NC_054788,Mycolicibacterium_smegmatis,test
NC_054789,Mycolicibacterium_smegmatis,test
NC_054790,Mycolicibacterium_smegmatis,test
NC_054791,Mycolicibacterium_smegmatis,test
NC_054793,Mycolicibacterium_smegmatis,test
NC_054794,Mycolicibacterium_smegmatis,test
NC_054797,Mycolicibacterium_smegmatis,test
NC_054799,Mycolicibacterium_smegmatis,test
NC_054801,Mycolicibacterium_smegmatis,test
NC_054802,Mycolicibacterium_smegmatis,test
NC_054803,Mycolicibacterium_smegmatis,test
NC_054804,Mycolicibacterium_smegmatis,test
NC_054805,Mycolicibacterium_smegmatis,test
NC_054808,Mycolicibacterium_smegmatis,test
NC_054809,Mycolicibacterium_smegmatis,test
NC_054810,Mycolicibacterium_smegmatis,test
NC_054811,Mycolicibacterium_smegmatis,test
NC_054812,Mycolicibacterium_smegmatis,test
NC_054813,Mycolicibacterium_smegmatis,test
NC_054814,Mycolicibacterium_smegmatis,test
NC_054815,Mycolicibacterium_smegmatis,test
NC_054890,Pseudomonas_syringae,test
NC_054891,Ralstonia_pseudosolanacearum,test
NC_054892,Escherichia_coli,test
NC_054894,Escherichia_coli,test
NC_054896,Escherichia_coli,test
NC_054897,Citrobacter_amalonaticus,test
NC_054898,Vibrio_cholerae,test
NC_054901,Citrobacter_rodentium,test
NC_054902,Escherichia_coli,test
NC_054904,Escherichia_coli,test
NC_054908,Escherichia_coli,test
NC_054909,Escherichia_coli,test
NC_054910,Escherichia_coli,test
NC_054911,Escherichia_coli,test
NC_054913,Escherichia_coli,test
NC_054914,Escherichia_coli,test
NC_054915,Escherichia_coli,test
NC_054916,Escherichia_coli,test
NC_054918,Escherichia_coli,test
NC_054919,Escherichia_coli,test
NC_054920,Escherichia_coli,test
NC_054921,Escherichia_coli,test
NC_054922,Escherichia_coli,test
NC_054925,Escherichia_coli,test
NC_054926,Escherichia_coli,test
NC_054928,Escherichia_coli,test
NC_054932,Escherichia_coli,test
NC_054933,Escherichia_coli,test
NC_054935,Escherichia_coli,test
NC_054936,Salmonella_enterica,test
NC_054937,Salmonella_enterica,test
NC_054939,Escherichia_coli,test
NC_054940,Escherichia_coli,test
NC_054944,Yersinia_pseudotuberculosis,test
NC_054945,Yersinia_pseudotuberculosis,test
NC_054946,Ralstonia_pseudosolanacearum,test
NC_054953,Halobacterium_salinarum,test
NC_054954,Natrialba_magadii,test
NC_054955,Ralstonia_pseudosolanacearum,test
NC_054956,Ralstonia_pseudosolanacearum,test
NC_054957,Ralstonia_pseudosolanacearum,test
NC_054958,Ralstonia_pseudosolanacearum,test
NC_054959,Ralstonia_pseudosolanacearum,test
NC_054960,Ralstonia_pseudosolanacearum,test
NC_054961,Ralstonia_pseudosolanacearum,test
NC_054962,Ralstonia_pseudosolanacearum,test
NC_054963,Ralstonia_pseudosolanacearum,test
NC_054964,Ralstonia_solanacearum,test
NC_054965,Klebsiella_pneumoniae,test
NC_054966,Klebsiella_pneumoniae,test
NC_054967,Achromobacter_xylosoxidans,test
NC_054968,Achromobacter_xylosoxidans,test
NC_054969,Achromobacter_xylosoxidans,test
NC_054970,Pseudomonas_syringae,test
NC_054971,Achromobacter_xylosoxidans,test
NC_054972,Achromobacter_xylosoxidans,test
NC_054973,Staphylococcus_aureus,test
NC_054975,Staphylococcus_aureus,test
NC_054976,Staphylococcus_aureus,test
NC_054977,Staphylococcus_aureus,test
NC_054978,Staphylococcus_aureus,test
NC_054979,Staphylococcus_aureus,test
NC_054980,Staphylococcus_aureus,test
NC_054981,Staphylococcus_aureus,test
NC_054982,Staphylococcus_aureus,test
NC_054984,Paenibacillus_larvae,test
NC_054985,Paenibacillus_larvae,test
NC_054986,Leuconostoc_pseudomesenteroides,test
NC_054987,Leuconostoc_pseudomesenteroides,test
NC_054988,Leuconostoc_mesenteroides,test
NC_054989,Brevibacterium_aurantiacum,test
NC_054990,Lactococcus_lactis,test
NC_054991,Lactococcus_lactis,test
NC_054992,Lactococcus_lactis,test
NC_054993,Lactococcus_lactis,test
NC_054994,Lactococcus_lactis,test
NC_054995,Lactococcus_lactis,test
NC_054996,Lactococcus_lactis,test
NC_054997,Lactococcus_lactis,test
NC_054998,Lactococcus_lactis,test
NC_055000,Lactococcus_lactis,test
NC_055002,Lactococcus_lactis,test
NC_055004,Lactococcus_lactis,test
NC_055005,Lactococcus_lactis,test
NC_055006,Lactococcus_lactis,test
NC_055007,Lactococcus_lactis,test
NC_055008,Lactococcus_lactis,test
NC_055009,Lactococcus_lactis,test
NC_055010,Lactococcus_lactis,test
NC_055011,Lactococcus_lactis,test
NC_055012,Lactococcus_lactis,test
NC_055013,Lactococcus_lactis,test
NC_055014,Lactococcus_lactis,test
NC_055015,Lactococcus_lactis,test
NC_055016,Lactococcus_lactis,test
NC_055017,Lactococcus_lactis,test
NC_055018,Lactococcus_lactis,test
NC_055020,Staphylococcus_pseudintermedius,test
NC_055021,Staphylococcus_pseudintermedius,test
NC_055022,Staphylococcus_pseudintermedius,test
NC_055023,Staphylococcus_pseudintermedius,test
NC_055024,Staphylococcus_pseudintermedius,test
NC_055025,Staphylococcus_pseudintermedius,test
NC_055026,Ralstonia_pseudosolanacearum,test
NC_055028,Paenibacillus_larvae,test
NC_055029,Paenibacillus_larvae,test
NC_055030,Paenibacillus_larvae,test
NC_055031,Paenibacillus_larvae,test
NC_055035,Fusobacterium_nucleatum,test
NC_055036,Staphylococcus_epidermidis,test
NC_055037,Leuconostoc_pseudomesenteroides,test
NC_055038,Staphylococcus_aureus,test
NC_055039,Staphylococcus_aureus,test
NC_055040,Staphylococcus_aureus,test
NC_055042,Staphylococcus_aureus,test
NC_055043,Staphylococcus_aureus,test
NC_055045,Staphylococcus_aureus,test
NC_055046,Staphylococcus_aureus,test
NC_055047,Staphylococcus_aureus,test
NC_055048,Staphylococcus_aureus,test
NC_055049,Staphylococcus_aureus,test
NC_055050,Lactococcus_garvieae,test
NC_055052,Ralstonia_solanacearum,test
NC_055053,Ralstonia_solanacearum,test
NC_055055,Xanthomonas_oryzae,test
NC_055059,Streptomyces_scabiei,test
NC_055060,Streptomyces_scabiei,test
NC_055061,Rhodococcus_opacus,test
NC_055062,Vibrio_cyclitrophicus,test
NC_055063,Vibrio_lentus,test
NC_055064,Vibrio_cyclitrophicus,test
NC_055065,Vibrio_tasmaniensis,test
NC_055066,Vibrio_lentus,test
NC_055708,Escherichia_coli,test
NC_055709,Escherichia_coli,test
NC_055711,Pseudomonas_aeruginosa,test
NC_055712,Escherichia_coli,test
NC_055715,Klebsiella_pneumoniae,test
NC_055716,Yersinia_enterocolitica,test
NC_055717,Vibrio_coralliilyticus,test
NC_055718,Escherichia_coli,test
NC_055719,Parasynechococcus_marenigrum,test
NC_055721,Escherichia_coli,test
NC_055722,Burkholderia_glumae,test
NC_055727,Proteus_mirabilis,test
NC_055731,Gordonia_terrae,test
NC_055732,Gordonia_terrae,test
NC_055733,Aeromonas_hydrophila,test
NC_055735,Vibrio_breoganii,test
NC_055736,Vibrio_breoganii,test
NC_055737,Proteus_penneri,test
NC_055738,Gordonia_terrae,test
NC_055739,Enterobacter_cloacae,test
NC_055740,Escherichia_coli,test
NC_055743,Erwinia_amylovora,test
NC_055744,Parasynechococcus_marenigrum,test
NC_055745,Gordonia_westfalica,test
NC_055748,Klebsiella_pneumoniae,test
NC_055751,Gordonia_terrae,test
NC_055752,Gordonia_terrae,test
NC_055753,Gordonia_terrae,test
NC_055754,Gordonia_terrae,test
NC_055755,Gordonia_terrae,test
NC_055758,Gordonia_terrae,test
NC_055759,Mycolicibacterium_smegmatis,test
NC_055762,Gordonia_terrae,test
NC_055763,Gordonia_terrae,test
NC_055764,Gordonia_terrae,test
NC_055765,Gordonia_terrae,test
NC_055766,Gordonia_terrae,test
NC_055767,Gordonia_terrae,test
NC_055768,Klebsiella_pneumoniae,test
NC_055769,Gordonia_terrae,test
NC_055770,Gordonia_terrae,test
NC_055771,Gordonia_terrae,test
NC_055772,Corynebacterium_vitaeruminis,test
NC_055773,Gordonia_terrae,test
NC_055774,Gordonia_terrae,test
NC_055775,Gordonia_terrae,test
NC_055776,Gordonia_terrae,test
NC_055777,Gordonia_terrae,test
NC_055778,Gordonia_terrae,test
NC_055779,Gordonia_terrae,test
NC_055782,Escherichia_coli,test
NC_055783,Escherichia_coli,test
NC_055785,Gordonia_terrae,test
NC_055787,Mycolicibacterium_smegmatis,test
NC_055788,Gordonia_terrae,test
NC_055789,Gordonia_terrae,test
NC_055790,Mycolicibacterium_smegmatis,test
NC_055791,Streptomyces_griseus,test
NC_055792,Gordonia_terrae,test
NC_055793,Pseudomonas_aeruginosa,test
NC_055794,Vibrio_campbellii,test
NC_055795,Gordonia_terrae,test
NC_055796,Gordonia_terrae,test
NC_055797,Gordonia_terrae,test
NC_055798,Gordonia_terrae,test
NC_055799,Gordonia_terrae,test
NC_055800,Vibrio_campbellii,test
NC_055801,Vibrio_harveyi,test
NC_055802,Staphylococcus_aureus,test
NC_055803,Gordonia_terrae,test
NC_055804,Gordonia_terrae,test
NC_055805,Gordonia_terrae,test
NC_055806,Gordonia_terrae,test
NC_055807,Corynebacterium_vitaeruminis,test
NC_055808,Gordonia_terrae,test
NC_055809,Streptomyces_griseus,test
NC_055810,Gordonia_terrae,test
NC_055811,Gordonia_terrae,test
NC_055812,Mycolicibacterium_smegmatis,test
NC_055813,Streptomyces_griseus,test
NC_055814,Staphylococcus_aureus,test
NC_055815,Mycolicibacterium_smegmatis,test
NC_055816,Gordonia_terrae,test
NC_055817,Mycolicibacterium_smegmatis,test
NC_055818,Gordonia_terrae,test
NC_055819,Gordonia_terrae,test
NC_055820,Gordonia_terrae,test
NC_055821,Gordonia_terrae,test
NC_055822,Streptomyces_griseus,test
NC_055823,Acinetobacter_pittii,test
NC_055824,Vibrio_owensii,test
NC_055825,Mycolicibacterium_smegmatis,test
NC_055827,Mycolicibacterium_smegmatis,test
NC_055828,Bacteroides_xylanisolvens,test
NC_055829,Vibrio_harveyi,test
NC_055830,Vibrio_harveyi,test
NC_055832,Bacteroides_thetaiotaomicron,test
NC_055833,Enterococcus_faecalis,test
NC_055834,Enterococcus_faecalis,test
NC_055835,Xanthomonas_campestris,test
NC_055836,Xanthomonas_campestris,test
NC_055837,Xanthomonas_campestris,test
NC_055838,Xanthomonas_campestris,test
NC_055839,Xanthomonas_campestris,test
NC_055842,Streptomyces_griseofuscus,test
NC_055843,Gordonia_terrae,test
NC_055844,Yersinia_pestis,test
NC_055845,Yersinia_pestis,test
NC_055846,Yersinia_pestis,test
NC_055847,Vibrio_harveyi,test
NC_055848,Vibrio_harveyi,test
NC_055849,Vibrio_harveyi,test
NC_055850,Vibrio_harveyi,test
NC_055851,Vibrio_harveyi,test
NC_055856,Gordonia_terrae,test
NC_055857,Gordonia_terrae,test
NC_055858,Mycolicibacterium_smegmatis,test
NC_055859,Gordonia_terrae,test
NC_055860,Mycolicibacterium_smegmatis,test
NC_055861,Gordonia_terrae,test
NC_055862,Vibrio_alginolyticus,test
NC_055863,Burkholderia_gladioli,test
NC_055864,Gordonia_terrae,test
NC_055865,Gordonia_terrae,test
NC_055866,Enterococcus_faecalis,test
NC_055867,Gordonia_terrae,test
NC_055905,Bacillus_thuringiensis,test
NC_055906,Staphylococcus_aureus,test
NC_055908,Bacillus_cereus,test
NC_055909,Mycolicibacterium_smegmatis,test
NC_055910,Providencia_stuartii,test
NC_055911,Burkholderia_thailandensis,test
NC_055912,Gordonia_terrae,test
NC_055913,Vibrio_harveyi,test
NC_055914,Bacillus_thuringiensis,test
NC_055916,Staphylococcus_aureus,test
NC_055917,Bacillus_pumilus,test
NC_055919,Klebsiella_pneumoniae,test
NC_055920,Gordonia_terrae,test
NC_055921,Salmonella_enterica,test
NC_055956,Klebsiella_pneumoniae,test
NC_060131,Gordonia_terrae,test
NC_060132,Gordonia_terrae,test
NC_060133,Gordonia_terrae,test
NC_060134,Gordonia_terrae,test
NC_060135,Gordonia_terrae,test
NC_060136,Gordonia_terrae,test
NC_060137,Gordonia_terrae,test
NC_061418,Klebsiella_pneumoniae,test
NC_061421,Klebsiella_pneumoniae,test
NC_061432,Pseudomonas_aeruginosa,test
NC_061433,Pseudomonas_aeruginosa,test
NC_061434,Pseudomonas_aeruginosa,test
NC_061436,Pseudomonas_aeruginosa,test
NC_061440,Erwinia_amylovora,test
NC_061441,Erwinia_amylovora,test
NC_061442,Erwinia_amylovora,test
NC_061443,Erwinia_amylovora,test
NC_061444,Erwinia_amylovora,test
NC_061445,Erwinia_amylovora,test
NC_061446,Erwinia_amylovora,test
NC_061447,Erwinia_amylovora,test
NC_061448,Erwinia_amylovora,test
NC_061449,Erwinia_amylovora,test
NC_061450,Erwinia_amylovora,test
NC_061451,Erwinia_amylovora,test
NC_062581,Pseudomonas_syringae,test
NC_062737,Xanthomonas_vesicatoria,test
NC_062738,Methanobacterium_formicicum,test
NC_062740,Halorubrum_coriense,test
NC_062751,Maribacter_forsetii,test
NC_062752,Maribacter_forsetii,test
NC_062755,Haloarcula_japonica,test
NC_062763,Halorubrum_sodomense,test
NC_067270,Mycolicibacterium_smegmatis,test
NC_068555,Klebsiella_pneumoniae,test
NC_069146,Salmonella_enterica,test
NC_069147,Salmonella_enterica,test
NC_069149,Salmonella_enterica,test
NC_069150,Salmonella_enterica,test
NC_069151,Salmonella_enterica,test
NC_069152,Salmonella_enterica,test
NC_069153,Salmonella_enterica,test
NC_069154,Klebsiella_pneumoniae,test
NC_069155,Serratia_marcescens,test
NC_069156,Serratia_marcescens,test
NC_069741,Pseudomonas_aeruginosa,test
NC_069742,Pseudomonas_aeruginosa,test
NC_069743,Pseudomonas_aeruginosa,test
NC_069745,Xanthomonas_arboricola,test
NC_069746,Pseudomonas_aeruginosa,test
NC_069748,Pseudomonas_aeruginosa,test
NC_069750,Pseudomonas_aeruginosa,test
NC_069751,Stenotrophomonas_maltophilia,test
NC_070622,Bacillus_amyloliquefaciens,test
NC_070624,Bacillus_subtilis,test
NC_070625,Bacillus_subtilis,test
NC_070654,Streptococcus_thermophilus,test
NC_070655,Streptococcus_thermophilus,test
NC_070656,Streptococcus_thermophilus,test
NC_070657,Streptococcus_thermophilus,test
NC_070658,Streptococcus_thermophilus,test
NC_070659,Streptococcus_thermophilus,test
NC_070660,Streptococcus_thermophilus,test
NC_070661,Streptococcus_thermophilus,test
NC_070662,Streptococcus_thermophilus,test
NC_070663,Streptococcus_thermophilus,test
NC_070664,Streptococcus_thermophilus,test
NC_070665,Streptococcus_thermophilus,test
NC_070666,Streptococcus_thermophilus,test
NC_070667,Streptococcus_thermophilus,test
NC_070668,Streptococcus_thermophilus,test
NC_070669,Streptococcus_thermophilus,test
NC_070670,Streptococcus_thermophilus,test
NC_070671,Streptococcus_thermophilus,test
NC_070672,Streptococcus_thermophilus,test
NC_070673,Streptococcus_thermophilus,test
NC_070674,Streptococcus_thermophilus,test
NC_070675,Streptococcus_thermophilus,test
NC_070676,Streptococcus_thermophilus,test
NC_070677,Streptococcus_thermophilus,test
NC_070678,Streptococcus_thermophilus,test
NC_070679,Streptococcus_thermophilus,test
NC_070680,Streptococcus_thermophilus,test
NC_070681,Streptococcus_thermophilus,test
NC_070682,Streptococcus_thermophilus,test
NC_070683,Streptococcus_thermophilus,test
NC_070684,Streptococcus_thermophilus,test
NC_070685,Streptococcus_thermophilus,test
NC_070686,Streptococcus_thermophilus,test
NC_070687,Streptococcus_thermophilus,test
NC_070688,Streptococcus_thermophilus,test
NC_070689,Streptococcus_thermophilus,test
NC_070690,Streptococcus_thermophilus,test
NC_070691,Streptococcus_thermophilus,test
NC_070692,Streptococcus_thermophilus,test
NC_070693,Streptococcus_thermophilus,test
NC_070694,Streptococcus_thermophilus,test
NC_070695,Streptococcus_thermophilus,test
NC_070696,Streptococcus_thermophilus,test
NC_070697,Streptococcus_thermophilus,test
NC_070698,Streptococcus_thermophilus,test
NC_070699,Streptococcus_thermophilus,test
NC_070700,Streptococcus_thermophilus,test
NC_070701,Streptococcus_thermophilus,test
NC_070702,Streptococcus_thermophilus,test
NC_070703,Streptococcus_thermophilus,test
NC_070704,Streptococcus_thermophilus,test
NC_070705,Streptococcus_thermophilus,test
NC_070706,Streptococcus_thermophilus,test
NC_070707,Streptococcus_thermophilus,test
NC_070708,Streptococcus_thermophilus,test
NC_070709,Streptococcus_thermophilus,test
NC_070710,Streptococcus_thermophilus,test
NC_070711,Streptococcus_thermophilus,test
NC_070712,Streptococcus_thermophilus,test
NC_070713,Streptococcus_thermophilus,test
NC_070714,Streptococcus_thermophilus,test
NC_070715,Streptococcus_thermophilus,test
NC_070716,Streptococcus_thermophilus,test
NC_070717,Streptococcus_thermophilus,test
NC_070718,Streptococcus_thermophilus,test
NC_070719,Streptococcus_thermophilus,test
NC_070720,Streptococcus_thermophilus,test
NC_070721,Streptococcus_thermophilus,test
NC_070722,Streptococcus_thermophilus,test
NC_070723,Streptococcus_thermophilus,test
NC_070724,Streptococcus_thermophilus,test
NC_070725,Streptococcus_thermophilus,test
NC_070726,Streptococcus_thermophilus,test
NC_070758,Vibrio_parahaemolyticus,test
NC_070760,Arthrobacter_globiformis,test
NC_070761,Gordonia_malaquae,test
NC_070762,Gordonia_terrae,test
NC_070763,Gordonia_terrae,test
NC_070764,Gordonia_terrae,test
NC_070765,Mycolicibacterium_smegmatis,test
NC_070766,Paeniglutamicibacter_sulfureus,test
NC_070767,Paeniglutamicibacter_sulfureus,test
NC_070770,Arthrobacter_globiformis,test
NC_070771,Arthrobacter_globiformis,test
NC_070772,Vibrio_parahaemolyticus,test
NC_070773,Vibrio_alginolyticus,test
NC_070774,Vibrio_parahaemolyticus,test
NC_070776,Kosakonia_cowanii,test
NC_070777,Enterobacter_hormaechei,test
NC_070778,Enterobacter_cloacae,test
NC_070779,Salmonella_enterica,test
NC_070780,Escherichia_coli,test
NC_070781,Streptomyces_sanglieri,test
NC_070782,Streptomyces_venezuelae,test
NC_070783,Streptomyces_lividans,test
NC_070784,Streptomyces_mirabilis,test
NC_070785,Streptomyces_sanglieri,test
NC_070786,Streptomyces_sanglieri,test
NC_070787,Gordonia_terrae,test
NC_070788,Gordonia_terrae,test
NC_070789,Gordonia_terrae,test
NC_070790,Gordonia_terrae,test
NC_070791,Gordonia_terrae,test
NC_070792,Gordonia_terrae,test
NC_070793,Gordonia_terrae,test
NC_070794,Gordonia_terrae,test
NC_070795,Gordonia_terrae,test
NC_070796,Gordonia_terrae,test
NC_070797,Gordonia_terrae,test
NC_070798,Gordonia_terrae,test
NC_070799,Gordonia_terrae,test
NC_070800,Gordonia_terrae,test
NC_070801,Gordonia_terrae,test
NC_070802,Gordonia_terrae,test
NC_070803,Gordonia_terrae,test
NC_070804,Gordonia_terrae,test
NC_070805,Gordonia_rubripertincta,test
NC_070806,Gordonia_terrae,test
NC_070807,Gordonia_terrae,test
NC_070808,Gordonia_terrae,test
NC_070809,Gordonia_rubripertincta,test
NC_070810,Gordonia_terrae,test
NC_070811,Gordonia_terrae,test
NC_070813,Gordonia_terrae,test
NC_070814,Gordonia_terrae,test
NC_070815,Gordonia_rubripertincta,test
NC_070816,Gordonia_terrae,test
NC_070817,Gordonia_terrae,test
NC_070818,Gordonia_terrae,test
NC_070819,Gordonia_terrae,test
NC_070822,Pseudoalteromonas_phenolica,test
NC_070824,Pseudoalteromonas_atlantica,test
NC_070828,Streptomyces_platensis,test
NC_070829,Streptomyces_griseofuscus,test
NC_070830,Streptomyces_mirabilis,test
NC_070831,Arthrobacter_globiformis,test
NC_070832,Arthrobacter_globiformis,test
NC_070833,Arthrobacter_globiformis,test
NC_070834,Arthrobacter_globiformis,test
NC_070835,Arthrobacter_globiformis,test
NC_070836,Arthrobacter_globiformis,test
NC_070837,Arthrobacter_globiformis,test
NC_070838,Arthrobacter_globiformis,test
NC_070840,Aeromonas_hydrophila,test
NC_070841,Bacillus_cereus,test
NC_070842,Bacillus_anthracis,test
NC_070843,Bacillus_cereus,test
NC_070844,Bacillus_cereus,test
NC_070845,Bacillus_cereus,test
NC_070846,Salmonella_enterica,test
NC_070847,Stenotrophomonas_maltophilia,test
NC_070848,Vibrio_alginolyticus,test
NC_070849,Alcaligenes_faecalis,test
NC_070850,Shigella_flexneri,test
NC_070851,Rhizobium_phaseoli,test
NC_070852,Rhizobium_phaseoli,test
NC_070853,Rhizobium_phaseoli,test
NC_070854,Rhizobium_etli,test
NC_070855,Rhizobium_phaseoli,test
NC_070856,Rhizobium_etli,test
NC_070857,Sinorhizobium_americanum,test
NC_070858,Stenotrophomonas_maltophilia,test
NC_070859,Dinoroseobacter_shibae,test
NC_070860,Pectobacterium_atrosepticum,test
NC_070861,Kosakonia_cowanii,test
NC_070862,Pseudomonas_aeruginosa,test
NC_070864,Pseudomonas_aeruginosa,test
NC_070866,Pseudomonas_fluorescens,test
NC_070867,Stenotrophomonas_maltophilia,test
NC_070868,Stenotrophomonas_maltophilia,test
NC_070870,Escherichia_coli,test
NC_070871,Escherichia_coli,test
NC_070873,Escherichia_coli,test
NC_070874,Escherichia_coli,test
NC_070875,Serratia_marcescens,test
NC_070876,Agrobacterium_tumefaciens,test
NC_070877,Arthrobacter_globiformis,test
NC_070878,Staphylococcus_aureus,test
NC_070879,Staphylococcus_epidermidis,test
NC_070880,Staphylococcus_epidermidis,test
NC_070881,Pseudomonas_fluorescens,test
NC_070884,Rhizobium_etli,test
NC_070888,Rhizobium_leguminosarum,test
NC_070889,Rhizobium_leguminosarum,test
NC_070890,Agrobacterium_tumefaciens,test
NC_070891,Gordonia_rubripertincta,test
NC_070893,Gordonia_rubripertincta,test
NC_070894,Gordonia_rubripertincta,test
NC_070895,Gordonia_rubripertincta,test
NC_070896,Gordonia_rubripertincta,test
NC_070897,Gordonia_rubripertincta,test
NC_070898,Streptococcus_thermophilus,test
NC_070899,Streptococcus_thermophilus,test
NC_070900,Streptococcus_thermophilus,test
NC_070901,Streptococcus_thermophilus,test
NC_070902,Escherichia_coli,test
NC_070907,Yersinia_pestis,test
NC_070908,Yersinia_pestis,test
NC_070909,Escherichia_coli,test
NC_070910,Burkholderia_glumae,test
NC_070911,Salmonella_enterica,test
NC_070912,Burkholderia_pseudomallei,test
NC_070913,Yersinia_enterocolitica,test
NC_070914,Yersinia_enterocolitica,test
NC_070915,Yersinia_enterocolitica,test
NC_070916,Yersinia_enterocolitica,test
NC_070917,Yersinia_enterocolitica,test
NC_070918,Yersinia_enterocolitica,test
NC_070919,Aeromonas_salmonicida,test
NC_070921,Erwinia_amylovora,test
NC_070923,Streptococcus_pneumoniae,test
NC_070925,Streptococcus_pneumoniae,test
NC_070927,Streptococcus_pneumoniae,test
NC_070928,Streptococcus_pneumoniae,test
NC_070929,Streptococcus_pneumoniae,test
NC_070930,Streptococcus_pneumoniae,test
NC_070931,Brucella_anthropi,test
NC_070932,Brucella_intermedia,test
NC_070934,Mycolicibacterium_smegmatis,test
NC_070935,Mycolicibacterium_smegmatis,test
NC_070936,Klebsiella_aerogenes,test
NC_070937,Cronobacter_sakazakii,test
NC_070948,Gordonia_terrae,test
NC_070949,Erwinia_persicina,test
NC_070950,Klebsiella_pneumoniae,test
NC_070951,Stenotrophomonas_maltophilia,test
NC_070952,Erwinia_billingiae,test
NC_070953,Alteromonas_macleodii,test
NC_070954,Burkholderia_cenocepacia,test
NC_070955,Burkholderia_gladioli,test
NC_070956,Aeromonas_hydrophila,test
NC_070957,Aeromonas_hydrophila,test
NC_070958,Aeromonas_hydrophila,test
NC_070960,Parasynechococcus_marenigrum,test
